record_type,record_id,title,raw_published_at,published_at_utc,published_at_china,raw_source_published_at,source_published_at_utc,source_published_at_china,source_timezone,source_timezone_assumption,source_lag_minutes,backtest_time_basis,backtest_time_utc,backtest_time_china,price_target_utc,price_target_china,price_kline_time_utc,price_kline_time_china,price_time_lag_seconds,time_audit_status,time_audit_flags
candidate,cand_00080,"仅在过去 2 个月时间里，Ondo 项目方的多签钱包就向 Coinbase 等交易所累计转移了超过 3.28 亿枚 $ONDO ($9842 万)。

地址：
https://t.co/eqO2dMOrZL
https://t.co/3c8",2026-05-19T00:33:49Z,2026-05-19T00:33:49Z,2026-05-19 08:33:49 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,published_at,2026-05-19T00:33:49Z,2026-05-19 08:33:49 UTC+8,,,,,,pass,
candidate,cand_00081,CryptoSlate 文章表示，RWA 代币化市场链上规模已接近 300 亿美元，但真正进入 DeFi 协议的活跃 TVL 仅约 24.7 亿美元，不到 10%。文章援引 DefiLlama 数据称，债券和货币市场基金、黄金、大宗商品及股,2026-05-19T00:31:40Z,2026-05-19T00:31:40Z,2026-05-19 08:31:40 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,published_at,2026-05-19T00:31:40Z,2026-05-19 08:31:40 UTC+8,,,,,,pass,
candidate,cand_00082,据CNBC记者：美国官员表示，伊朗国家媒体关于美国同意在谈判期间解除石油制裁的报道是虚假的,2026-05-19T00:31:04Z,2026-05-19T00:31:04Z,2026-05-19 08:31:04 UTC+8,,,,Asia/Shanghai,source_rule:news:jin10,,published_at,2026-05-19T00:31:04Z,2026-05-19 08:31:04 UTC+8,,,,,,pass,
candidate,cand_00083,Binance Inflow Data Explains The Mechanics Behind Ethereum Weakness – Details | Bitcoinist.com,2026-05-19T00:30:12Z,2026-05-19T00:30:12Z,2026-05-19 08:30:12 UTC+8,,,,Asia/Shanghai,default_china,,published_at,2026-05-19T00:30:12Z,2026-05-19 08:30:12 UTC+8,,,,,,pass,
candidate,cand_00084,多语种SWE-Bench压制GPT-5.5！Cursor发布最强模型Composer2.5，确认调用Colossus2百万卡集群,2026-05-19T00:28:26Z,2026-05-19T00:28:26Z,2026-05-19 08:28:26 UTC+8,,,,Asia/Shanghai,source_rule:tg:,,published_at,2026-05-19T00:28:26Z,2026-05-19 08:28:26 UTC+8,,,,,,pass,
candidate,cand_00085,鲸鱼在以太坊和比特币上开多仓,2026-05-19T00:28:21Z,2026-05-19T00:28:21Z,2026-05-19 08:28:21 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,published_at,2026-05-19T00:28:21Z,2026-05-19 08:28:21 UTC+8,,,,,,pass,
candidate,cand_00086,美国司法部设17.76亿美元基金 补偿遭“政治针对”特朗普盟友,2026-05-19T00:26:43Z,2026-05-19T00:26:43Z,2026-05-19 08:26:43 UTC+8,,,,Asia/Shanghai,source_rule:news:jin10,,published_at,2026-05-19T00:26:43Z,2026-05-19 08:26:43 UTC+8,,,,,,pass,
candidate,cand_00087,据黎巴嫩真主党半官方网站Alahednews：连续表态（共 2 条）,2026-05-19T00:23:35Z,2026-05-19T00:23:35Z,2026-05-19 08:23:35 UTC+8,,,,Asia/Shanghai,source_rule:news:jin10,,published_at,2026-05-19T00:23:35Z,2026-05-19 08:23:35 UTC+8,,,,,,pass,
candidate,cand_00088,JUST IN: U.S. hits top 11 Cuban officials and 3 government agencies with new sanctions.,2026-05-19T00:22:52Z,2026-05-19T00:22:52Z,2026-05-19 08:22:52 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,published_at,2026-05-19T00:22:52Z,2026-05-19 08:22:52 UTC+8,,,,,,pass,
candidate,cand_00089,Coinbase：将与5月23日系统升级，交易不中断但订单状态或受影响,2026-05-19T00:22:43Z,2026-05-19T00:22:43Z,2026-05-19 08:22:43 UTC+8,,,,Asia/Shanghai,default_china,,published_at,2026-05-19T00:22:43Z,2026-05-19 08:22:43 UTC+8,,,,,,pass,
candidate,cand_00090,又又又又又又一起因为傻逼 admin 单点私钥沦陷导致的智能合约协议被盗事件…🤦🏻‍♂️没救了,2026-05-19T00:22:15Z,2026-05-19T00:22:15Z,2026-05-19 08:22:15 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,published_at,2026-05-19T00:22:15Z,2026-05-19 08:22:15 UTC+8,,,,,,pass,
candidate,cand_00091,比特币矿工哈希价格降至35.29美元，收入下降9.44%,2026-05-19T00:21:45Z,2026-05-19T00:21:45Z,2026-05-19 08:21:45 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,published_at,2026-05-19T00:21:45Z,2026-05-19 08:21:45 UTC+8,,,,,,pass,
candidate,cand_00092,"🚨 JUST IN: Meta plans to cut 20% of its global workforce and shift 7,000 employees to AI initiatives as part of a major",2026-05-19T00:20:16Z,2026-05-19T00:20:16Z,2026-05-19 08:20:16 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,published_at,2026-05-19T00:20:16Z,2026-05-19 08:20:16 UTC+8,,,,,,pass,
candidate,cand_00093,【ZEC最大空头】TON 空单 滚仓 啦!,2026-05-19T00:18:46Z,2026-05-19T00:18:46Z,2026-05-19 08:18:46 UTC+8,,,,Asia/Shanghai,source_rule:tg:,,published_at,2026-05-19T00:18:46Z,2026-05-19 08:18:46 UTC+8,,,,,,pass,
candidate,cand_00094,链上监测：过去4天内发生三起重大黑客事件,2026-05-19T00:17:14Z,2026-05-19T00:17:14Z,2026-05-19 08:17:14 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,published_at,2026-05-19T00:17:14Z,2026-05-19 08:17:14 UTC+8,,,,,,pass,
candidate,cand_00095,美SEC或最快本周推出代币化股票监管框架，华尔街加速布局链上证券,2026-05-19T00:15:34Z,2026-05-19T00:15:34Z,2026-05-19 08:15:34 UTC+8,,,,Asia/Shanghai,default_china,,published_at,2026-05-19T00:15:34Z,2026-05-19 08:15:34 UTC+8,,,,,,pass,
candidate,cand_00096,【知名交易员Loracle「 HYPE 空仓 TOP 1」】HYPE 空单 摊平 啦!,2026-05-19T00:12:41Z,2026-05-19T00:12:41Z,2026-05-19 08:12:41 UTC+8,,,,Asia/Shanghai,source_rule:tg:,,published_at,2026-05-19T00:12:41Z,2026-05-19 08:12:41 UTC+8,,,,,,pass,
candidate,cand_00097,巴基斯坦总理办公室：连续表态（共 3 条）,2026-05-19T00:11:29Z,2026-05-19T00:11:29Z,2026-05-19 08:11:29 UTC+8,,,,Asia/Shanghai,source_rule:news:jin10,,published_at,2026-05-19T00:11:29Z,2026-05-19 08:11:29 UTC+8,,,,,,pass,
candidate,cand_00098,WorldCoin团队将1318枚WLD存入Coinbase,2026-05-19T00:11:04Z,2026-05-19T00:11:04Z,2026-05-19 08:11:04 UTC+8,,,,Asia/Shanghai,default_china,,published_at,2026-05-19T00:11:04Z,2026-05-19 08:11:04 UTC+8,,,,,,pass,
candidate,cand_00099,"WorldCoin team deposited 13.18M $WLD worth $3.09M into #Coinbase.

Address: 0xE79718Fe76c718fE98a9a3D106FCa773a40861a3 h",2026-05-19T00:10:25Z,2026-05-19T00:10:25Z,2026-05-19 08:10:25 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,published_at,2026-05-19T00:10:25Z,2026-05-19 08:10:25 UTC+8,,,,,,pass,
candidate,cand_00100,消息人士：美国将俄海运石油制裁豁免再延长30天,2026-05-19T00:08:49Z,2026-05-19T00:08:49Z,2026-05-19 08:08:49 UTC+8,,,,Asia/Shanghai,source_rule:news:jin10,,published_at,2026-05-19T00:08:49Z,2026-05-19 08:08:49 UTC+8,,,,,,pass,
candidate,cand_00101,Launch another perp dex onchain that is competitive then there would be 1 more thing to index.,2026-05-19T00:08:43Z,2026-05-19T00:08:43Z,2026-05-19 08:08:43 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,published_at,2026-05-19T00:08:43Z,2026-05-19 08:08:43 UTC+8,,,,,,pass,
candidate,cand_00102,据华尔街日报：亚马逊网络服务CEO反驳人工智能将导致就业末日的警告,2026-05-19T00:07:40Z,2026-05-19T00:07:40Z,2026-05-19 08:07:40 UTC+8,,,,Asia/Shanghai,source_rule:news:jin10,,published_at,2026-05-19T00:07:40Z,2026-05-19 08:07:40 UTC+8,,,,,,pass,
candidate,cand_00103,沙特媒体：伊朗提出有条件地将浓缩铀转到俄罗斯,2026-05-19T00:06:33Z,2026-05-19T00:06:33Z,2026-05-19 08:06:33 UTC+8,,,,Asia/Shanghai,source_rule:news:jin10,,published_at,2026-05-19T00:06:33Z,2026-05-19 08:06:33 UTC+8,,,,,,pass,
candidate,cand_00104,【押多BTC跑赢山寨】HYPE 空单 浮亏扩大！,2026-05-19T00:04:41Z,2026-05-19T00:04:41Z,2026-05-19 08:04:41 UTC+8,,,,Asia/Shanghai,source_rule:tg:,,published_at,2026-05-19T00:04:41Z,2026-05-19 08:04:41 UTC+8,,,,,,pass,
candidate,cand_00105,链上监测：黑客在Monad平台上铸造1000枚EBTC并洗钱,2026-05-19T00:04:35Z,2026-05-19T00:04:35Z,2026-05-19 08:04:35 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,published_at,2026-05-19T00:04:35Z,2026-05-19 08:04:35 UTC+8,,,,,,pass,
candidate,cand_00106,据华尔街日报：美国司法部设立近18亿美元的和解基金，此前特朗普撤回对国税局的诉讼,2026-05-19T00:03:42Z,2026-05-19T00:03:42Z,2026-05-19 08:03:42 UTC+8,,,,Asia/Shanghai,source_rule:news:jin10,,published_at,2026-05-19T00:03:42Z,2026-05-19 08:03:42 UTC+8,,,,,,pass,
candidate,cand_00107,"Forgot to say, make no mistakes",2026-05-19T00:03:35Z,2026-05-19T00:03:35Z,2026-05-19 08:03:35 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,published_at,2026-05-19T00:03:35Z,2026-05-19 08:03:35 UTC+8,,,,,,pass,
candidate,cand_00108,"Ethereum (ETH), Shiba Inu (SHIB), Bitcoin (BTC), XRP and Hyperliquid (HYPE) Price Analysis for May 19th: Volatility Is Back on Menu - U.Today",2026-05-19T00:01:00Z,2026-05-19T00:01:00Z,2026-05-19 08:01:00 UTC+8,,,,Asia/Shanghai,default_china,,published_at,2026-05-19T00:01:00Z,2026-05-19 08:01:00 UTC+8,,,,,,pass,
candidate,cand_00109,"🇺🇸 LATEST: The SEC rescinds its decades-old ""gag rule,"" allowing companies and individuals to no longer remain silent af",2026-05-19T00:00:17Z,2026-05-19T00:00:17Z,2026-05-19 08:00:17 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,published_at,2026-05-19T00:00:17Z,2026-05-19 08:00:17 UTC+8,,,,,,pass,
candidate,cand_00110,JUST IN: U.S. officially suspends participation in joint U.S.-Canada defense board dating back to World War II.,2026-05-19T00:00:08Z,2026-05-19T00:00:08Z,2026-05-19 08:00:08 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,published_at,2026-05-19T00:00:08Z,2026-05-19 08:00:08 UTC+8,,,,,,pass,
candidate,cand_00111,"Colin Wu：传统行业与大学生应该如何进入 Web3 行业？

吴说主编 Colin Wu @colinwu  在分享关于如何进入 Web3 行业时表示，仅凭“容易赚钱”的念头入场很容易在行业的强周期中失衡，从业者需要对行业有真实的认可",2026-05-19T00:00:00Z,2026-05-19T00:00:00Z,2026-05-19 08:00:00 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,published_at,2026-05-19T00:00:00Z,2026-05-19 08:00:00 UTC+8,,,,,,pass,
candidate,cand_00112,Galaxy Digital wins New York BitLicense,2026-05-19T00:00:00Z,2026-05-19T00:00:00Z,2026-05-19 08:00:00 UTC+8,,,,UTC,source_rule:news:cryptonews,,published_at,2026-05-19T00:00:00Z,2026-05-19 08:00:00 UTC+8,,,,,,pass,
candidate,cand_00113,德国财长克林贝尔：连续表态（共 2 条）,2026-05-18T23:57:15Z,2026-05-18T23:57:15Z,2026-05-19 07:57:15 UTC+8,,,,Asia/Shanghai,source_rule:news:jin10,,published_at,2026-05-18T23:57:15Z,2026-05-19 07:57:15 UTC+8,,,,,,pass,
candidate,cand_00114,贸易消息人士援引初步装船计划称，安哥拉7月将装载29船原油，6月为35船,2026-05-18T23:54:33Z,2026-05-18T23:54:33Z,2026-05-19 07:54:33 UTC+8,,,,Asia/Shanghai,source_rule:news:jin10,,published_at,2026-05-18T23:54:33Z,2026-05-19 07:54:33 UTC+8,,,,,,pass,
candidate,cand_00115,据伊朗塔斯尼姆通讯社：伊朗声称又逮捕两名以色列间谍,2026-05-18T23:52:17Z,2026-05-18T23:52:17Z,2026-05-19 07:52:17 UTC+8,,,,Asia/Shanghai,source_rule:news:jin10,,published_at,2026-05-18T23:52:17Z,2026-05-19 07:52:17 UTC+8,,,,,,pass,
candidate,cand_00116,吴说获悉，Revolut 宣布推出首张实体加密卡，采用 Dogecoin 主题设计，并配备支付时可点亮的 LED 显示。该卡可在支持 Visa 与 Mastercard 的商户使用，首批面向英国及欧洲经济区（不含匈牙利、瑞士和葡萄牙）用户开,2026-05-18T23:51:19Z,2026-05-18T23:51:19Z,2026-05-19 07:51:19 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,published_at,2026-05-18T23:51:19Z,2026-05-19 07:51:19 UTC+8,,,,,,pass,
candidate,cand_00117,"Exploit Alert 🚨

According to @dcfgod, @EchoProtocol_ on @monad has been exploited.

The attacker reportedly minted 1,00",2026-05-18T23:50:00Z,2026-05-18T23:50:00Z,2026-05-19 07:50:00 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,published_at,2026-05-18T23:50:00Z,2026-05-19 07:50:00 UTC+8,,,,,,pass,
candidate,cand_00118,【麻吉黄立成】ETH 多单 滚仓 啦!,2026-05-18T23:48:43Z,2026-05-18T23:48:43Z,2026-05-19 07:48:43 UTC+8,,,,Asia/Shanghai,source_rule:tg:,,published_at,2026-05-18T23:48:43Z,2026-05-19 07:48:43 UTC+8,,,,,,pass,
candidate,cand_00119,美国白宫：特朗普政府将仿制药纳入特朗普处方药计划,2026-05-18T23:46:25Z,2026-05-18T23:46:25Z,2026-05-19 07:46:25 UTC+8,,,,Asia/Shanghai,source_rule:news:jin10,,published_at,2026-05-18T23:46:25Z,2026-05-19 07:46:25 UTC+8,,,,,,pass,
candidate,cand_00120,🚨LATEST: Chinese Holdings of U.S. Treasuries have fallen to their lowest level since the Global Financial Crisis. https:,2026-05-18T23:45:00Z,2026-05-18T23:45:00Z,2026-05-19 07:45:00 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,published_at,2026-05-18T23:45:00Z,2026-05-19 07:45:00 UTC+8,,,,,,pass,
candidate,cand_00121,"Binance Retail Investor Bitcoin Inflows Drop By 73%, What's Next for BTC?",2026-05-18T23:40:51Z,2026-05-18T23:40:51Z,2026-05-19 07:40:51 UTC+8,,,,UTC,source_rule:news:cointelegraph,,published_at,2026-05-18T23:40:51Z,2026-05-19 07:40:51 UTC+8,,,,,,pass,
candidate,cand_00122,🚨 TODAY: Elon Musk says he will file an appeal with the Ninth Circuit after a court dismissed his case against OpenAI. h,2026-05-18T23:40:16Z,2026-05-18T23:40:16Z,2026-05-19 07:40:16 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,published_at,2026-05-18T23:40:16Z,2026-05-19 07:40:16 UTC+8,,,,,,pass,
candidate,cand_00123,美国白宫：特朗普周一下午将宣布大幅扩大特朗普处方药折扣网站上的折扣药品供应,2026-05-18T23:37:30Z,2026-05-18T23:37:30Z,2026-05-19 07:37:30 UTC+8,,,,Asia/Shanghai,source_rule:news:jin10,,published_at,2026-05-18T23:37:30Z,2026-05-19 07:37:30 UTC+8,,,,,,pass,
candidate,cand_00124,"#PeckShieldAlert @dcfgod reports that @EchoProtocol_ was hacked on @monad 

The hacker minted 1k $eBTC ($76.7M) &, utili",2026-05-18T23:36:51Z,2026-05-18T23:36:51Z,2026-05-19 07:36:51 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,published_at,2026-05-18T23:36:51Z,2026-05-19 07:36:51 UTC+8,,,,,,pass,
candidate,cand_00125,市场消息：美国司法部宣布设立18亿美元基金以解决特朗普与国税局的诉讼,2026-05-18T23:33:01Z,2026-05-18T23:33:01Z,2026-05-19 07:33:01 UTC+8,,,,Asia/Shanghai,source_rule:news:jin10,,published_at,2026-05-18T23:33:01Z,2026-05-19 07:33:01 UTC+8,,,,,,pass,
candidate,cand_00126,NEW: Runaway kangaroo briefly halts Belgian rail service during rush hour — police later apprehended the marsupial.,2026-05-18T23:32:35Z,2026-05-18T23:32:35Z,2026-05-19 07:32:35 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,published_at,2026-05-18T23:32:35Z,2026-05-19 07:32:35 UTC+8,,,,,,pass,
candidate,cand_00127,据伊朗伊斯兰共和国通讯社（IRNA）：伊朗外长阿拉格齐今天在德黑兰会见了巴基斯坦内政部长，并进行了会谈,2026-05-18T23:32:05Z,2026-05-18T23:32:05Z,2026-05-19 07:32:05 UTC+8,,,,Asia/Shanghai,source_rule:news:jin10,,published_at,2026-05-18T23:32:05Z,2026-05-19 07:32:05 UTC+8,,,,,,pass,
candidate,cand_00128,伊朗国防部发言人：我们将对任何针对我国的侵略行为作出更严厉的回击，并已为所有可能的情况做好准备,2026-05-18T23:31:26Z,2026-05-18T23:31:26Z,2026-05-19 07:31:26 UTC+8,,,,Asia/Shanghai,source_rule:news:jin10,,published_at,2026-05-18T23:31:26Z,2026-05-19 07:31:26 UTC+8,,,,,,pass,
candidate,cand_00129,F..k,2026-05-18T23:30:14Z,2026-05-18T23:30:14Z,2026-05-19 07:30:14 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,published_at,2026-05-18T23:30:14Z,2026-05-19 07:30:14 UTC+8,,,,,,pass,
candidate,cand_00130,伊朗外长阿拉格齐：美国和以色列政权必须对其侵略行为以及由此导致的波斯湾地区不安全局势，向国际社会负责,2026-05-18T23:27:26Z,2026-05-18T23:27:26Z,2026-05-19 07:27:26 UTC+8,,,,Asia/Shanghai,source_rule:news:jin10,,published_at,2026-05-18T23:27:26Z,2026-05-19 07:27:26 UTC+8,,,,,,pass,
candidate,cand_00131,土耳其外长：伊朗与美国没有理由不能通过谈判达成共识,2026-05-18T23:23:45Z,2026-05-18T23:23:45Z,2026-05-19 07:23:45 UTC+8,,,,Asia/Shanghai,source_rule:news:jin10,,published_at,2026-05-18T23:23:45Z,2026-05-19 07:23:45 UTC+8,,,,,,pass,
candidate,cand_00132,消息人士：美国财政部将对已到期的俄罗斯海运石油制裁豁免再延长30天,2026-05-18T23:21:09Z,2026-05-18T23:21:09Z,2026-05-19 07:21:09 UTC+8,,,,Asia/Shanghai,source_rule:news:jin10,,published_at,2026-05-18T23:21:09Z,2026-05-19 07:21:09 UTC+8,,,,,,pass,
candidate,cand_00133,"🇺🇸 LATEST: CNBC reports that Americans are leaving the U.S. in record numbers, with many spending hundreds of dollars on",2026-05-18T23:20:14Z,2026-05-18T23:20:14Z,2026-05-19 07:20:14 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,published_at,2026-05-18T23:20:14Z,2026-05-19 07:20:14 UTC+8,,,,,,pass,
candidate,cand_00134,Revolut launches first physical crypto card,2026-05-18T23:20:00Z,2026-05-18T23:20:00Z,2026-05-19 07:20:00 UTC+8,,,,UTC,source_rule:news:cryptonews,,published_at,2026-05-18T23:20:00Z,2026-05-19 07:20:00 UTC+8,,,,,,pass,
candidate,cand_00135,明尼苏达州州长签署虚拟货币托管法案,2026-05-18T23:13:42Z,2026-05-18T23:13:42Z,2026-05-19 07:13:42 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,published_at,2026-05-18T23:13:42Z,2026-05-19 07:13:42 UTC+8,,,,,,pass,
candidate,cand_00136,土耳其外交部长：卡塔尔、沙特阿拉伯、埃及也在努力结束伊朗战争，土耳其与各方保持联系,2026-05-18T23:12:50Z,2026-05-18T23:12:50Z,2026-05-19 07:12:50 UTC+8,,,,Asia/Shanghai,source_rule:news:jin10,,published_at,2026-05-18T23:12:50Z,2026-05-19 07:12:50 UTC+8,,,,,,pass,
candidate,cand_00137,Ostium与纳斯达克达成合作，推出股票永续合约,2026-05-18T23:07:37Z,2026-05-18T23:07:37Z,2026-05-19 07:07:37 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,published_at,2026-05-18T23:07:37Z,2026-05-19 07:07:37 UTC+8,,,,,,pass,
candidate,cand_00138,土耳其外交部长：伊朗的高浓缩铀目前在去年六月份的袭击后被埋在废墟中,2026-05-18T23:06:55Z,2026-05-18T23:06:55Z,2026-05-19 07:06:55 UTC+8,,,,Asia/Shanghai,source_rule:news:jin10,,published_at,2026-05-18T23:06:55Z,2026-05-19 07:06:55 UTC+8,,,,,,pass,
candidate,cand_00139,"JUST IN: The trailer for Christopher Nolan’s The Odyssey now has over 64,000 YouTube dislikes.",2026-05-18T23:06:06Z,2026-05-18T23:06:06Z,2026-05-19 07:06:06 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,published_at,2026-05-18T23:06:06Z,2026-05-19 07:06:06 UTC+8,,,,,,pass,
candidate,cand_00140,据AXIOS：一位美国高级官员表示，伊朗已提交了一份更新的停战协议提案，但白宫认为该提案没有实质性改进，不足以达成协议,2026-05-18T23:02:54Z,2026-05-18T23:02:54Z,2026-05-19 07:02:54 UTC+8,,,,Asia/Shanghai,source_rule:news:jin10,,published_at,2026-05-18T23:02:54Z,2026-05-19 07:02:54 UTC+8,,,,,,pass,
candidate,cand_00141,欧盟官员：伊朗冲突阴影下，欧盟将下调经济增长预期并上调通胀预测,2026-05-18T23:02:36Z,2026-05-18T23:02:36Z,2026-05-19 07:02:36 UTC+8,,,,Asia/Shanghai,source_rule:news:jin10,,published_at,2026-05-18T23:02:36Z,2026-05-19 07:02:36 UTC+8,,,,,,pass,
candidate,cand_00142,加密市场24小时清算金额达8.55亿美元,2026-05-18T23:01:58Z,2026-05-18T23:01:58Z,2026-05-19 07:01:58 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,published_at,2026-05-18T23:01:58Z,2026-05-19 07:01:58 UTC+8,,,,,,pass,
candidate,cand_00143,"Bitcoin Bull Market Confirmation Will Be Completed Once This Level Is Reclaimed, Analyst | Bitcoinist.com",2026-05-18T23:00:46Z,2026-05-18T23:00:46Z,2026-05-19 07:00:46 UTC+8,,,,Asia/Shanghai,default_china,,published_at,2026-05-18T23:00:46Z,2026-05-19 07:00:46 UTC+8,,,,,,pass,
candidate,cand_00144,吴说获悉，Curvance 发文表示，其于美东时间约下午 6 点发现 Echo eBTC 市场出现异常。目前暂无迹象表明 Curvance 智能合约遭到攻破。由于 Curvance 采用完全隔离的市场架构，其它市场未受影响。出于谨慎考虑，相,2026-05-18T23:00:20Z,2026-05-18T23:00:20Z,2026-05-19 07:00:20 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,published_at,2026-05-18T23:00:20Z,2026-05-19 07:00:20 UTC+8,,,,,,pass,
candidate,cand_00145,据CNBC：特朗普将推出更多处方药折扣选项,2026-05-18T22:58:49Z,2026-05-18T22:58:49Z,2026-05-19 06:58:49 UTC+8,,,,Asia/Shanghai,source_rule:news:jin10,,published_at,2026-05-18T22:58:49Z,2026-05-19 06:58:49 UTC+8,,,,,,pass,
candidate,cand_00146,Delphi Digital：比特币在流动性趋紧背景下表现可能优于多数加密资产,2026-05-18T22:58:05Z,2026-05-18T22:58:05Z,2026-05-19 06:58:05 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,published_at,2026-05-18T22:58:05Z,2026-05-19 06:58:05 UTC+8,,,,,,pass,
candidate,cand_00147,土耳其外交部长：伊朗与美国没有理由不能通过谈判在中立立场上达成一致,2026-05-18T22:55:35Z,2026-05-18T22:55:35Z,2026-05-19 06:55:35 UTC+8,,,,Asia/Shanghai,source_rule:news:jin10,,published_at,2026-05-18T22:55:35Z,2026-05-19 06:55:35 UTC+8,,,,,,pass,
candidate,cand_00148,德国外长：伊朗未来必须不再对该地区国家构成威胁,2026-05-18T22:54:12Z,2026-05-18T22:54:12Z,2026-05-19 06:54:12 UTC+8,,,,Asia/Shanghai,source_rule:news:jin10,,published_at,2026-05-18T22:54:12Z,2026-05-19 06:54:12 UTC+8,,,,,,pass,
candidate,cand_00149,美国SEC最快本周推出代币化股票创新豁免框架,2026-05-18T22:52:06Z,2026-05-18T22:52:06Z,2026-05-19 06:52:06 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,published_at,2026-05-18T22:52:06Z,2026-05-19 06:52:06 UTC+8,,,,,,pass,
candidate,cand_00150,土耳其外交部长：优先事项是维持伊朗战争的停火，我们希望相信美国和伊朗意识到重新开战的危险,2026-05-18T22:51:13Z,2026-05-18T22:51:13Z,2026-05-19 06:51:13 UTC+8,,,,Asia/Shanghai,source_rule:news:jin10,,published_at,2026-05-18T22:51:13Z,2026-05-19 06:51:13 UTC+8,,,,,,pass,
