candidate_id,raw_id,raw_published_at,published_at,published_at_utc,published_at_china,raw_source_published_at,source_published_at_utc,source_published_at_china,source_timezone,source_timezone_assumption,source_lag_minutes,backtest_time,backtest_time_utc,backtest_time_china,backtest_time_basis,time_timezone_assumption,time_parse_status,time_parse_flags,title,content,source,url,candidate_asset_symbol,candidate_binance_spot_symbol,candidate_binance_futures_symbol,candidate_event_type,candidate_direction_hint,candidate_importance,event_scope,asset_confidence,time_confidence,needs_review,review_decision,review_notes,quality_flags,auto_quality_score,suggested_reason,suggested_review_decision,review_priority,parsed_backtest_time_utc,event_age_hours,horizon_status,is_mature_72h,historical_replay_mode
cand_00436,news:1032:d8a24c5be5f714ec,2026-05-18T17:27:04Z,2026-05-19 01:27:04 UTC+8,2026-05-18T17:27:04Z,2026-05-19 01:27:04 UTC+8,,,,Asia/Shanghai,default_china,,2026-05-19 01:27:04 UTC+8,2026-05-18T17:27:04Z,2026-05-19 01:27:04 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,Trump-Xi Summit Produced Two Different Stories On Oil Trade And Tariffs,"Trump said China agreed to major trade and tariff steps, but Beijing’s version of the summit told a far more cautious story.

Donald Trump returned from Beijing claiming a major diplomatic and economic breakthrough with China. According to the White House, the May 13-15 meetings with Xi Jinping produced everything from massive Boeing purchases to new agreements on trade, agriculture, and geopolitical coordination.

But when Beijing released its own version of events, many of the headline-grabbing commitments were nowhere to be found.

The result was two sharply different narratives describing the same meetings: one focused on concrete concessions and numbers, the other built around balance, stability, and “mutual benefit.”

The White House framed the meetings as a major success for Washington, publishing a detailed summary filled with numbers, timelines, and commitments from the Chinese side.

According to the American statement, China agreed to purchase 200 Boeing aircraft and increase imports of American agricultural products by at least $17 billion annually between 2026 and 2028. The White House also said Beijing would restore access for U.S. beef and poultry producers and relist more than 400 American companies for trade approvals.

Rare earth minerals: one of the most sensitive pressure points in the global supply chain also appeared prominently in the U.S. version of the talks. Washington said both countries agreed to address supply issues tied to Chinese exports that remain critical for American manufacturing and technology industries.

The two sides additionally announced the creation of the U.S.-China Trade Council and the U.S.-China Investment Council.

Washington also claimed the meetings produced alignment on several major geopolitical issues.

According to the White House, both sides agreed that Iran must not obtain nuclear weapons and that the Strait of Hormuz should remain open. The U.S. statement also said the denuclearization of North Korea remains a shared objective and criticized the unilateral use of tariffs by individual countries and organizations.

Trump also invited Xi Jinping to Washington later in 2026, while both governments pledged support for each other’s leadership roles during upcoming G20 and APEC summits.

Chinese state media and Foreign Ministry statements described the same meetings in dramatically softer language.

There was no public mention of the $17 billion agricultural commitment or the purchase of 200 Boeing aircraft. Instead, Chinese officials emphasized “generally balanced and positive results,” equal consultations, and long-term cooperation.

Beijing confirmed the creation of new trade and investment councils and acknowledged progress on agricultural market access and tariff reductions. Chinese officials also formally redefined bilateral ties as a “constructive strategic stable relationship” (中美建设性战略稳定关系).

Xi Jinping described the visit as a step toward improving mutual understanding and trust between the two nations.

At the same time, issues that dominated the American statement: Iran, North Korea, and tariff disputes were either minimized or omitted entirely from Chinese public messaging.

The contrast was difficult to ignore. While Washington presented the talks as a list of specific Chinese concessions, Beijing carefully avoided language that could make the agreements appear one-sided.

That difference reflects a long-standing diplomatic pattern between the two countries. American leaders often emphasize measurable wins and hard concessions, while Chinese officials focus on stability, equality, and controlled messaging for domestic audiences.

The approach is not new. The Shanghai Communiqué between the United States and China used similarly ambiguous language decades ago, allowing both governments to present the agreement at home as a strategic victory.

But behind the carefully managed statements, the real pressure points remain unresolved. Rare earth minerals, supply chains, and industrial dependence on Chinese exports continue to represent some of the most sensitive risks in the U.S.-China relationship.

And if the promises announced in Washington fail to move beyond press releases and political messaging, those unresolved tensions could quickly return to global markets.

Don’t miss out and join our newsletter to get the latest, well-curated news from the crypto world!

One who believes that technology plus decentralization are to change the world for the better.

https://coinpaper.com/17111/trump-xi-summit-produced-two-different-stories-on-oil-trade-and-tariffs",news:coinpaper,https://coinpaper.com/17111/trump-xi-summit-produced-two-different-stories-on-oil-trade-and-tariffs,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,medium,high,true,include,,market_wide_event,105,"has_asset,has_binance_symbol,time_ok,typed_event,time_confidence_high,importance_ge_4",include,high,2026-05-18T17:27:04Z,228.6753,mature_72h,true,conservative
cand_00435,2056426400316596688,2026-05-18T17:27:15Z,2026-05-19 01:27:15 UTC+8,2026-05-18T17:27:15Z,2026-05-19 01:27:15 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,2026-05-19 01:27:15 UTC+8,2026-05-18T17:27:15Z,2026-05-19 01:27:15 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,Galaxy Digital获得纽约州虚拟货币业务牌照,币界网消息，吴说获悉，Galaxy Digital宣布，其面向纽约客户的实体GalaxyOne Prime NY已获得纽约州金融服务部（NYDFS）颁发的虚拟货币业务牌照（BitLicense）及货币转移牌照（Money Transmission License），获准在纽约州向机构客户。Galaxy表示，其数字资产业务目前管理约90亿美元客户资产。,webhook,,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,medium,high,true,include,,market_wide_event,105,"has_asset,has_binance_symbol,time_ok,typed_event,time_confidence_high,importance_ge_4",include,high,2026-05-18T17:27:15Z,228.6722,mature_72h,true,conservative
cand_00433,2056427093290815978,2026-05-18T17:30:00Z,2026-05-19 01:30:00 UTC+8,2026-05-18T17:30:00Z,2026-05-19 01:30:00 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,2026-05-19 01:30:00 UTC+8,2026-05-18T17:30:00Z,2026-05-19 01:30:00 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,"""Taxes on unrealized gains are absurd.""

Michael Green (@profplum99) on Dutch box 3 policy.

""They're trying to tax the","""Taxes on unrealized gains are absurd.""

Michael Green (@profplum99) on Dutch box 3 policy.

""They're trying to tax the failure to sell. To incentivize people to sell appreciated stock, sell the house. It's a band-aid on an already flawed strategy.""

""High-potential earners will lowball their future earnings and get the hell out. The ones with less confidence in their capability will get stuck.""

""You will end up with a nation of losers. But it takes a very long time.""

""The Netherlands has incredible resources, an extraordinarily well-educated population — not particularly well-educated in capitalism, but that's okay. It takes a lot to screw up a society.""

Quoting Adam Smith: ""There's much ruin in a nation.""

Translation: bad policy doesn't kill a country. It hollows it out one high earner at a time.

Who is already considering leaving the Netherlands, and where are you going?",webhook,,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,medium,high,true,include,,market_wide_event,105,"has_asset,has_binance_symbol,time_ok,typed_event,time_confidence_high,importance_ge_4",include,high,2026-05-18T17:30:00Z,228.6264,mature_72h,true,conservative
cand_00426,2056428995042742691,2026-05-18T17:37:33Z,2026-05-19 01:37:33 UTC+8,2026-05-18T17:37:33Z,2026-05-19 01:37:33 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,2026-05-19 01:37:33 UTC+8,2026-05-18T17:37:33Z,2026-05-19 01:37:33 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,"""Taxes on unrealized gains are absurd.""

Michael Green (@profplum99) on Dutch box 3 policy.

""They're trying to tax the","""Taxes on unrealized gains are absurd.""

Michael Green (@profplum99) on Dutch box 3 policy.

""They're trying to tax the failure to sell. To incentivize people to sell appreciated stock, sell the house. It's a band-aid on an already flawed strategy.""

""High-potential earners will lowball their future earnings and get the hell out. The ones with less confidence in their capability will get stuck.""

""You will end up with a nation of losers. But it takes a very long time.""

""The Netherlands has incredible resources, an extraordinarily well-educated population — not particularly well-educated in capitalism, but that's okay. It takes a lot to screw up a society.""

Quoting Adam Smith: ""There's much ruin in a nation.""

Translation: bad policy doesn't kill a country. It hollows it out one high earner at a time.

Who is already considering leaving the Netherlands, and where are you going?",webhook,,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,medium,high,true,include,,market_wide_event,105,"has_asset,has_binance_symbol,time_ok,typed_event,time_confidence_high,importance_ge_4",include,high,2026-05-18T17:37:33Z,228.5006,mature_72h,true,conservative
cand_00424,news:3001:2358097e75a9cfe5,2026-05-18T17:38:42Z,2026-05-19 01:38:42 UTC+8,2026-05-18T17:38:42Z,2026-05-19 01:38:42 UTC+8,,,,Asia/Shanghai,source_rule:tg:,,2026-05-19 01:38:42 UTC+8,2026-05-18T17:38:42Z,2026-05-19 01:38:42 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,【山寨空军车头「多币种空仓 TOP 1」】LIT 空单 止盈 啦!,"🚀 Hyperliquid 持仓异动 | 主力巨鲸大单提醒 🚀
📅 时间: 2026/5/19 01:38:41
🐳 【山寨空军车头「多币种空仓 TOP 1」】LIT 空单 止盈 啦!
💰 LIT空单减持 429,611.00 枚, 约合248,674.47美元
▫️ 持仓规模: 1,570,187.19美元
▫️ 均价: 0.98美元
▫️ 当前盈亏: +90,375.18美元 (+28.78%)
▫️ 当前币价: 0.93美元
▫️ 清算价: 4.36美元
📌 地址: 0xa312114B5795dFF9B8db50474dD57701AA78aD1E
🔥 注: 该地址做空20余种代币，持仓约4000万美元，已累计盈超9100万美元，现主仓位做空ZEC及TON 🔥
Hyperliquid 官网查看:https://app.hyperliquid.xyz/",tg:HyperInsight,https://t.me/HyperInsight/88734,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,medium,high,true,include,,market_wide_event,105,"has_asset,has_binance_symbol,time_ok,typed_event,time_confidence_high,importance_ge_4",include,high,2026-05-18T17:38:42Z,228.4814,mature_72h,true,conservative
cand_00414,2056432197888811297,2026-05-18T17:50:17Z,2026-05-19 01:50:17 UTC+8,2026-05-18T17:50:17Z,2026-05-19 01:50:17 UTC+8,,,,Asia/Shanghai,source_rule:webhook,,2026-05-19 01:50:17 UTC+8,2026-05-18T17:50:17Z,2026-05-19 01:50:17 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,代币化国债总额创历史新高达137亿美元,币界网消息，据Cointelegraph报道，代币化国债的总额达到了新的历史高点，达到137亿美元，主要由Circle、Securitize和Franklin Templeton领导。,webhook,,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,medium,high,true,include,,market_wide_event,105,"has_asset,has_binance_symbol,time_ok,typed_event,time_confidence_high,importance_ge_4",include,high,2026-05-18T17:50:17Z,228.2883,mature_72h,true,conservative
cand_00406,news:3001:dd59815e9140afc5,2026-05-18T17:58:41Z,2026-05-19 01:58:41 UTC+8,2026-05-18T17:58:41Z,2026-05-19 01:58:41 UTC+8,,,,Asia/Shanghai,source_rule:tg:,,2026-05-19 01:58:41 UTC+8,2026-05-18T17:58:41Z,2026-05-19 01:58:41 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,【交易员yixie「存储股主力」】AMD 多单 平仓止盈!,"🏛️ 链上华尔街速报 | 巨鲸平仓提醒 💸
📅 时间: 2026/5/19 01:58:40
🐳 【交易员yixie「存储股主力」】AMD 多单 平仓止盈!
💵 AMD多单已完全平仓
 ✦ 平仓前持仓规模: 3,087,026.45美元
📌 地址: 0xa65ce1D604fa901c13AA29f2126a57d9032e412B
🔥 注: yixie（X：yixie10）活跃于Hyperliquid平台，自四月起建仓MU及SNDK多单，在五月上涨中成为链上半导体板块最大受益者，月盈700万美元，AMD最大多头。 🔥
Hyperliquid 官网查看:https://app.hyperliquid.xyz/",tg:HyperInsight,https://t.me/HyperInsight/88735,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,medium,high,true,include,,market_wide_event,105,"has_asset,has_binance_symbol,time_ok,typed_event,time_confidence_high,importance_ge_4",include,high,2026-05-18T17:58:41Z,228.1483,mature_72h,true,conservative
cand_00405,news:1033:5063d38eac49ac55,2026-05-18T17:59:03Z,2026-05-19 01:59:03 UTC+8,2026-05-18T17:59:03Z,2026-05-19 01:59:03 UTC+8,,,,Asia/Shanghai,source_rule:news:jin10,,2026-05-19 01:59:03 UTC+8,2026-05-18T17:59:03Z,2026-05-19 01:59:03 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,伊朗哈尔克岛附近油轮数量触及美封锁后峰值,"据外媒报道，在伊朗主要石油出口枢纽附近，已发现约23艘油轮。这是自一个月前美国海军开始封锁伊朗港口、拦截并扣押船只以来，聚集在该岛附近规模最大的一批船只。在5月16日拍摄的卫星图像中，可以看到这些油轮停泊在哈尔克岛周边的锚地，或停靠在原油或液化石油气装卸码头。美国非营利性政策咨询组织""反对伊朗核武器联盟(UANI)""确认了相关图像，并表示：“船只正聚集在该岛周围的锚地，这表明伊朗的原油和石油出口体系正面临日益严重的延误和瓶颈。”不过，对波斯湾油轮动向的分析因信号不稳定以及卫星图像获取受限而受到阻碍。报道称，目前，哈尔克岛的活动已趋缓，因出口中断导致储油设施已满。在满载油轮无法离开该区域、而空油轮又无法进入装载原油的情况下，伊朗将不得不减缓石油产量。",news:jin10,https://www.jin10.com/detail/20260518175903059800.html,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,medium,high,true,include,,market_wide_event,105,"has_asset,has_binance_symbol,time_ok,typed_event,time_confidence_high,importance_ge_4",include,high,2026-05-18T17:59:03Z,228.1422,mature_72h,true,conservative
cand_00403,news:1023:28dfd4c9fd873384,2026-05-18T17:59:40Z,2026-05-19 01:59:40 UTC+8,2026-05-18T17:59:40Z,2026-05-19 01:59:40 UTC+8,,,,UTC,source_rule:news:cryptonews,,2026-05-19 01:59:40 UTC+8,2026-05-18T17:59:40Z,2026-05-19 01:59:40 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,Lotment Capital announces a new standard in client success,"Disclosure: This article does not represent investment advice. The content and materials featured on this page are for educational purposes only.

Lotment Capital expands multi-asset strategy access, including crypto investment tools for users.

Lotment Capital is committed to supporting users every step of the way, offering a wide range of tools and solutions that help them focus on decision-making and the implementation of their ideas. The company has created a system that combines a diverse range of assets, a functional platform, and the professional support of its team. This empowers clients to optimise their time and make data-driven decisions.

One of Lotment Capital advantages is access to a wide range of financial instruments. The company offers customers the opportunity to work with assets across various categories, including cryptocurrencies, paving the way for the creation of flexible and promising portfolios. This diversity allows investors to evaluate the strengths of each segment, combining tools with different characteristics and growth potential.

Working with multiple areas allows clients to develop a strategy that aligns with their personal goals and trading style. Some choose assets with stable dynamics, others prefer more innovative instruments or combine both approaches. Lotment Capital creates an environment where every investor can find a suitable option and effectively exploit its opportunities.

Furthermore, access to cryptocurrencies opens up additional opportunities, as this segment continues to grow rapidly. The ability to include digital assets in a portfolio makes working with the company particularly attractive for those seeking to make a profit on current market trends and unique conditions.

A functional platform is the foundation of a successful investor, and Lotment Capital places special emphasis on this area. The company provides clients with access to a wide range of tools that help them analyse the market, manage trades, and build strategies based on current information.

The platform includes analytical solutions that allow the customer to track asset dynamics, identify patterns, and find new entry points. Thanks to its user-friendly interface, investors can quickly navigate data and make decisions based on objective information.

Additional trade management tools help clients effectively control customers’ positions. The ability to flexibly adjust parameters and quickly respond to market makes working more convenient and productive. The Lotment Capital platform is designed to ensure that every user can work in a comfortable environment and utilise all available features to their full potential.

Another key advantage of Lotment Capital is the ability to receive assistance from a team of experienced specialists. Clients can contact the company’s professionals for advice on specific situations or to create a comprehensive strategy tailored to their goals.

This support is especially valuable for those seeking to develop and improve their skills. Specialists help analyse the market, identify promising areas, and make decisions based on objective data. This allows clients to feel confident and move forward with a clear understanding of their steps.

Furthermore, the ability to receive individualised recommendations makes working with Lotment Capital more personalised. Each investor receives attention and support that helps them achieve their goals and maximise the market’s potential.

By combining a wide selection of assets, a functional platform, and professional support, Lotment Capital creates an atmosphere in which clients can confidently grow and achieve impressive results on an ongoing basis. The company strives to provide users with all the necessary tools and opportunities to help every investor realise their potential and build a successful strategy. This approach allows them to enjoy a comfortable trading environment.

The company’s format of interaction creates a solid foundation for long-term cooperation. This makes it a partner for those striving for success and looking to confidently move forward in the world of investing.

Disclosure: This content is provided by a third party. Neither crypto.news nor the author of this article endorses any product mentioned on this page. Users should conduct their own research before taking any action related to the company.",news:cryptonews,https://crypto.news/lotment-capital-announces-a-new-standard-in-client-success/,BTC,BTCUSDT,BTCUSDT,hack_security,risk,4,market_wide,medium,high,true,include,,market_wide_event,105,"has_asset,has_binance_symbol,time_ok,typed_event,time_confidence_high,importance_ge_4",include,high,2026-05-18T17:59:40Z,228.1319,mature_72h,true,conservative
cand_00402,news:1023:1d56eb38585cf2f6,2026-05-18T18:00:00Z,2026-05-19 02:00:00 UTC+8,2026-05-18T18:00:00Z,2026-05-19 02:00:00 UTC+8,,,,UTC,source_rule:news:cryptonews,,2026-05-19 02:00:00 UTC+8,2026-05-18T18:00:00Z,2026-05-19 02:00:00 UTC+8,published_at,Asia/Shanghai_for_naive_time,ok,,NYDIG warns US crypto market-structure bill could 'fail' if August window is missed,"NYDIG says a rare bipartisan window to pass a comprehensive US crypto market‑structure bill could slam shut if Congress fails to move it before the August recess.

Digital asset investment firm NYDIG has warned that the leading US crypto market-structure bill may effectively “fail” if it does not make substantial progress in Congress before lawmakers leave Washington for the August recess, according to FinanceFeeds. The firm argues that the fragile bipartisan consensus around a broad crypto regulatory framework amounts to a “brief window” that could slam shut once Congress returns to a calendar dominated by midterm elections, budget fights and partisan priorities.

NYDIG’s assessment is blunt: if the bill does not advance “in the coming months,” the probability of passage “may significantly decrease” as legislative attention fragments and the political cost of tackling crypto grows. In that scenario, the US risks replaying the past several years of gridlock, with high-profile enforcement actions filling the vacuum left by the absence of a clear statutory market-structure regime.

At stake is one of the most ambitious attempts yet to build a comprehensive federal framework for digital assets in the US. The draft bill is designed to clarify how tokens are classified, draw a bright line between securities overseen by the SEC and commodities under the CFTC, and create unified operational standards for exchanges, brokers and other crypto businesses.

According to the FinanceFeeds report, the proposed market-structure legislation would, for the first time, codify which digital assets fall under securities law and which are treated as commodities, addressing a long-running turf war between the SEC and CFTC. It would also establish common rules for trading venues and service providers, aiming to replace today’s patchwork of guidance, enforcement actions and state-by-state licensing with a single, more predictable regime.

But NYDIG notes that key issues remain unresolved, including stablecoin oversight, how to regulate DeFi protocols , the contours of consumer protection and how to handle conflicts of political interest. Those disagreements have slowed negotiations and raised doubts about whether lawmakers can lock in compromises before the August deadline.

The firm’s warning comes as global competition intensifies. NYDIG points out that extended US uncertainty is already driving capital, talent and innovation toward jurisdictions with clearer rules, citing the UAE , Singapore and the EU’s MiCA framework as examples of regions that are actively benefiting from America’s drift.

If Congress misses this legislative window, industry participants fear the US could again default to rulemaking by enforcement, with no durable settlement on market structure for years. That would leave exchanges, issuers and developers operating under legal ambiguity just as other financial centers lock in their own digital-asset regimes and pitch themselves as safer homes for long-term investment.",news:cryptonews,https://crypto.news/nydig-warns-us-crypto-market-structure-bill-could-fail-if-august-window-is-missed/,BTC,BTCUSDT,BTCUSDT,macro,observe,4,market_wide,medium,high,true,include,,market_wide_event,105,"has_asset,has_binance_symbol,time_ok,typed_event,time_confidence_high,importance_ge_4",include,high,2026-05-18T18:00:00Z,228.1264,mature_72h,true,conservative
